content,score,sentiment,cleaned_content
"sangat mudah digunakan, saran sebaiknya dipakai h-7 sangat berguna karena bisa bayar pajak motor tanpa ribet antri",5,Positif,sangat mudah digunakan saran sebaiknya dipakai h sangat berguna karena bisa bayar pajak motor tanpa ribet antri
lebih memudahkan bayar pajak pengiriman juga cepat,5,Positif,lebih memudahkan bayar pajak pengiriman juga cepat
"Pengalaman pertama pake signal... mantaaap, mudah dan pengiriman cepat",5,Positif,pengalaman pertama pakai signal mantaaap mudah dan pengiriman cepat
"sangat mempermudah dalam pembayaran STNK tanpa harus libur kerja dulu bahkan STNK nya bisa diantar ke alamat rumah dan tanpa harus mengantri, good job",5,Positif,sangat mempermudah dalam pembayaran stnk tanpa harus libur kerja dulu bahkan stnk nya bisa diantar ke alamat rumah dan tanpa harus mengantri good job
"Alhamdulillah terbantu dengan adanya aplikasi signal ini bayar pajak kendaraan jadi lebih mudah biaya ringan bagi kami perantau ini gak mesti pulang ke kampung halaman untuk membayar pajak, terima kasih signal semoga semakin sukses kedepannya 👍👍",5,Positif,alhamdulillah terbantu dengan adanya aplikasi signal ini bayar pajak kendaraan jadi lebih mudah biaya ringan bagi kami perantau ini tidak mesti pulang ke kampung halaman untuk membayar pajak terima kasih signal semoga semakin sukses kedepannya
stnk datang dalam kondisi amplop tidak di lem.,4,Positif,stnk datang dalam kondisi amplop tidak di lem
Sangat membantu sekali🫶🙏🏻🙏🏻,5,Positif,sangat membantu sekali
mudah dan sangat membantu,5,Positif,mudah dan sangat membantu
mantap jiwa,5,Positif,mantap jiwa
"buat semua , bayar pajak sangat mudah dengan SIGNAL",5,Positif,buat semua bayar pajak sangat mudah dengan signal
"aplikasi buat bayar pajak susahnya minta ampun, tapi minta ke masyarakat supaya taat pajak, gimana mau taat, kalo fasilitasnya gak mumpuni",1,Negatif,aplikasi buat bayar pajak susahnya minta ampun tapi minta ke masyarakat supaya taat pajak gimana mau taat kalau fasilitasnya tidak mumpuni
habis update jadi gk bisa buat bayar,1,Negatif,habis update jadi tidak bisa buat bayar
setiap mau bayar pajak selalu ada pemberitahuan layanan tidak tersedia.. gimana ini mau sadar pajak ko di persulit.,1,Negatif,setiap mau bayar pajak selalu ada pemberitahuan layanan tidak tersedia gimana ini mau sadar pajak ko di persulit
berharap yg 5 tahun ga perlu cek fisik ke samsat ... hehehe,5,Positif,berharap yang tahun ga perlu cek fisik ke samsat hehehe
sangat membantu bagi orang yang sibuk,5,Positif,sangat membantu bagi orang yang sibuk
"Mudah dan makin membaik, tidak perlu datang ke kantor cabang, karna sudah bisa via ekspedisi",5,Positif,mudah dan makin membaik tidak perlu datang ke kantor cabang karena sudah bisa via ekspedisi
mantap perpanjang stnk jadi lebih mudah,5,Positif,mantap perpanjang stnk jadi lebih mudah
mantabs,5,Positif,mantabs
mohon untuk samsat batu anam belom aktif di signal,5,Positif,mohon untuk samsat batu anam belom aktif di signal
"Alhamdulillah kerja jalan terus ,pajak lebih mudah ,terimakasih",4,Positif,alhamdulillah kerja jalan terus pajak lebih mudah terimakasih
"good, urusan jd LBH mudah. verifikasi sistem agak susah..",5,Positif,good urusan jadi lbh mudah verifikasi sistem agak susah
"Mudah, Cepat, dan Anti Ngantri atau izin kerja",5,Positif,mudah cepat dan anti ngantri atau izin kerja
makin update good job memudahkan pembayaran pajak 👏,5,Positif,makin update good job memudahkan pembayaran pajak
pelayanan mudah dan sangat membantu,4,Positif,pelayanan mudah dan sangat membantu
"memudahkan, dan lebih efisien waktu",5,Positif,memudahkan dan lebih efisien waktu
tenyata mudah juga bayar Pajak via online di aplikasi ini. mantap 👍🏻 semoga kedepannya Lebih baik lagi dan konsisten dalam melayani masyarakat. terima kasih 🙏🏻,5,Positif,tenyata mudah juga bayar pajak via online di aplikasi ini mantap semoga kedepannya lebih baik lagi dan konsisten dalam melayani masyarakat terima kasih
pelayanan baik dan cepat,5,Positif,pelayanan baik dan cepat
aplikasi yang sangat membantu,5,Positif,aplikasi yang sangat membantu
"aplikasi yng sangat membantu, baru tau di tahun 2026 hehehe",5,Positif,aplikasi yng sangat membantu baru tau di tahun hehehe
Gooodddd,5,Positif,gooodddd
"saya mau bayar pajak gk bisa ini, kapan bisa di pakai aplikasinya, lambat, saya pajak yg DKI jakarta",2,Negatif,saya mau bayar pajak tidak bisa ini kapan bisa di pakai aplikasinya lambat saya pajak yang dki jakarta
mntap,5,Positif,mntap
"sangat bernanfaat, ga ribet antri ke samsat,wlw biaya admin bank nya lumayan tinggi ga apa apa deh hehehhehehe",5,Positif,sangat bernanfaat ga ribet antri ke samsatwlw biaya admin bank nya lumayan tinggi ga apa apa deh hehehhehehe
Signal mantap,5,Positif,signal mantap
"aplikasi mudah dipahami, pelayanan cepat.",5,Positif,aplikasi mudah dipahami pelayanan cepat
ini keren sih ngga harus ngantri tinggal tunggu di rumah STNK datang ke rumah lebih praktis tanpa ngantri recommended untuk yng jauh ke Samsat bisa pake aplikasi ini sangat membantu,5,Positif,ini keren sih ngga harus ngantri tinggal tunggu di rumah stnk datang ke rumah lebih praktis tanpa ngantri recommended untuk yng jauh ke samsat bisa pakai aplikasi ini sangat membantu
"Aplikasi babi, bukan mmpermudah malah setahun verifikais mulu..gak cocok photo selfie dgn KTP katanya. susah kali mau ngasih negara ini uang.. semuanya dipersulit..",1,Negatif,aplikasi babi bukan mmpermudah malah setahun verifikais mulugak cocok photo selfie dengan ktp katanya susah kali mau ngasih negara ini uang semuanya dipersulit
cepat,5,Positif,cepat
"app ini aneh, mau bayar pajak di bulan jatuh tempo di halaman pajak kendaraan yang terdaftar di bisa keluar, sedang untuk kendaraan lain yang masih lama pajak bisa keluar dan bisa bayar, hub chat di over ke cat signal..minta photo stnk tetap tidak bisa mengatasi..mohon penjelasan dari pihak terkait mengenai app signal ini...sangat menyulitkan tidak mempermudah?",2,Negatif,app ini aneh mau bayar pajak di bulan jatuh tempo di halaman pajak kendaraan yang terdaftar di bisa keluar sedang untuk kendaraan lain yang masih lama pajak bisa keluar dan bisa bayar hub chat di over ke cat signalminta photo stnk tetap tidak bisa mengatasimohon penjelasan dari pihak terkait mengenai app signal inisangat menyulitkan tidak mempermudah
proses cepat dan mudah. Semoga bisa juga utk bayar pajak 5tahunan.. mengurangi calo kalau bayar langsung offline,5,Positif,proses cepat dan mudah semoga bisa juga untuk bayar pajak tahunan mengurangi calo kalau bayar langsung offline
sangat mempermudah dan membantu,5,Positif,sangat mempermudah dan membantu
bagus,5,Positif,bagus
kode pembayaran tidak bisa digunakan!!! dichat sama adminnya alasan daerah saya lagi pemeliharaan layanan cuih,1,Negatif,kode pembayaran tidak bisa digunakan dichat sama adminnya alasan daerah saya lagi pemeliharaan layanan cuih
tidak bisa cek pajak kendaraan bermotor,1,Negatif,tidak bisa cek pajak kendaraan bermotor
"aplikasi parah saya udh Bayar pajak kendaraan disni tpi dokumen surat pajak kendaraan saya tidk juga dikirm udh lbih 1 bulan ,saya udh lapor juga diemail tpi sampai sekarang blum juga dikirim , sekarang udah sampai malah oleh kurir dimintai biayanya ongkir sedang saya sudsh bayar biayaya ongkir diaplikasi",1,Negatif,aplikasi parah saya sudah bayar pajak kendaraan disni tpi dokumen surat pajak kendaraan saya tidk juga dikirm sudah lbih bulan saya sudah lapor juga diemail tpi sampai sekarang blum juga dikirim sekarang sudah sampai malah oleh kurir dimintai biayanya ongkir sedang saya sudsh bayar biayaya ongkir diaplikasi
"mantap, terimakasih terus berinovasi untuk mempermudah masyarakat Indonesia taat pada pajak,",5,Positif,mantap terimakasih terus berinovasi untuk mempermudah masyarakat indonesia taat pada pajak
Lumayan bagi yang memiliki keterbatasan waktu,5,Positif,lumayan bagi yang memiliki keterbatasan waktu
josjis,5,Positif,josjis
sangat memudahkan dalam pengurusan pajak,5,Positif,sangat memudahkan dalam pengurusan pajak
pelayanan baik dan proses pengiriman cepat,5,Positif,pelayanan baik dan proses pengiriman cepat
aplikasi scam kasian samat nombok ga masuk data samsat min masa katanya telat pajaknya,1,Negatif,aplikasi scam kasian samat nombok ga masuk data samsat min masa katanya telat pajaknya
ribet sekaliii,1,Negatif,ribet sekaliii
mudah dan cepat,5,Positif,mudah dan cepat
"Terima kasih Pak, dengan adanya aplikasi signal memudahkan saya yang bekerja diluar kota dapat dengan mudah membayar pajak kendaraan saya.",5,Positif,terima kasih pak dengan adanya aplikasi signal memudahkan saya yang bekerja diluar kota dapat dengan mudah membayar pajak kendaraan saya
terimakasih. aplikasi terus ditingkatkan.,5,Positif,terimakasih aplikasi terus ditingkatkan
"sangat memudahkan sekali, cuma kartu jasa raharja (warna biru) dan stiker hologram untuk bukti pengesahan stnk tidak dapat atau memang tidak dapat ya kalo bayar via signal?",5,Positif,sangat memudahkan sekali cuma kartu jasa raharja warna biru dan stiker hologram untuk bukti pengesahan stnk tidak dapat atau memang tidak dapat ya kalau bayar via signal
gak jelas kali aplikasi . selalu suruh tunggu beberapa saat. Uda satu hari gakbisa bisa.,1,Negatif,tidak jelas kali aplikasi selalu suruh tunggu beberapa saat uda satu hari gakbisa bisa
mantap,5,Positif,mantap
"kode bayar sering bermasalah, butuh dicoba beberapa hari. tp setelah selesai bayar. proses cepat. tq team signal",5,Positif,kode bayar sering bermasalah butuh dicoba beberapa hari tapi setelah selesai bayar proses cepat tq team signal
"Lebih mudah dalam membayar pajak apalagi untuk perantau yang berada diluar daerah menjadi lebih mudah dalam membayar pajak lebih bagus lagi kalau bisa perpanjanh stnk 5 tahunan lewat aplikasi signal,tanpa harus datang langsung ke samsat daerah",5,Positif,lebih mudah dalam membayar pajak apalagi untuk perantau yang berada diluar daerah menjadi lebih mudah dalam membayar pajak lebih bagus lagi kalau bisa perpanjanh stnk tahunan lewat aplikasi signaltanpa harus datang langsung ke samsat daerah
"mantap. tanpa. harus datang ke. lokasi, pengiriman juga cepat, terimakasih",5,Positif,mantap tanpa harus datang ke lokasi pengiriman juga cepat terimakasih
sangat memudahkan,5,Positif,sangat memudahkan
"Untuk sistim mudah, cepat untuk pembuatan STNK di Samsat cepat di cek di sistem nya. Masalah di pengiriman agak lama ( Pos ) nya",5,Positif,untuk sistim mudah cepat untuk pembuatan stnk di samsat cepat di cek di sistem nya masalah di pengiriman agak lama pos nya
"gx bisa buat bayar rpajak mobil, gagal terus udah 4 hari nyoba",1,Negatif,gx bisa buat bayar rpajak mobil gagal terus sudah hari nyoba
oke bagus.sangat membantu,5,Positif,oke bagussangat membantu
"keren bgt, STNK bisa dikirim tanpa kita ke Samsat. jadi lebih semangat kalo bayar pajak hihi",5,Positif,keren banget stnk bisa dikirim tanpa kita ke samsat jadi lebih semangat kalau bayar pajak hihi
mantap makasih banyak,5,Positif,mantap makasih banyak
Tiap isi alamat buat pengiriman nya kenapa gagal mulu ya udah nyoba ber kali kali malah kesal yang ada mohon bantuan nya udah yang ke 3 harinya tiap masukin alamat nya engga bisa mulu udah masukin alamat di kampung engga bisa masukin alamat domisili sekarang engga bisa juga,1,Negatif,tiap isi alamat buat pengiriman nya kenapa gagal mulu ya sudah nyoba ber kali kali malah kesal yang ada mohon bantuan nya sudah yang ke harinya tiap masukin alamat nya engga bisa mulu sudah masukin alamat di kampung engga bisa masukin alamat domisili sekarang engga bisa juga
mudah untuk pembayaran,5,Positif,mudah untuk pembayaran
sangat membantu yg kerja di perantauan,5,Positif,sangat membantu yang kerja di perantauan
"mantap, cepat dan simpel penggunaannya",5,Positif,mantap cepat dan simpel penggunaannya
"setiap mau chat admin pasti >>Mohon maaf untuk saat ini agent kami sedang tidak berada di tempat semua, mohon menunggu untuk dan coba hubungi beberapa saat lagi<<",2,Negatif,setiap mau chat admin pasti mohon maaf untuk saat ini agent kami sedang tidak berada di tempat semua mohon menunggu untuk dan coba hubungi beberapa saat lagi
bayar pajak tahunan jd lebih mudah,5,Positif,bayar pajak tahunan jadi lebih mudah
"Apk masih lemah, update status lambat, proses kirim stnk lama bgt 😥 versi baru knapa malah gk bisa bayar, padahal jatuh tempo semiggu lg",2,Negatif,aplikasi masih lemah update status lambat proses kirim stnk lama banget versi baru knapa malah tidak bisa bayar padahal jatuh tempo semiggu lg
"dari tgl 1 sampai tgl 12 januari buka aplikasi ini mau bayar pajak motor, gagal memuat terus",1,Negatif,dari tgl sampai tgl januari buka aplikasi ini mau bayar pajak motor gagal memuat terus
signal tidak bisa bayar lewat Mbangking dan chat live muter2. padahal masih jam 11 pagi .masak agen signal tidak ada semua. setelah di suruh reinstal sama samanya. malahan tidak bisa pilih kurir. bisa gak lebih baik gitu. gak usah ribet.,1,Negatif,signal tidak bisa bayar lewat mbangking dan chat live muter padahal masih jam pagi masak agen signal tidak ada semua setelah di suruh reinstal sama samanya malahan tidak bisa pilih kurir bisa tidak lebih baik gitu tidak usah ribet
"aplikasinya pas dipake selalu gagal pas pembayaran katanya layanan gagal, coba lagi lain waktu, dicoba lagi malah gabisa milih kurirnya, layanan pembayaran nya juga yg bisa dipake hanya kanal pembayaran, qris dll gabisa, tolong diperbaiki aplikasinya",1,Negatif,aplikasinya pas dipake selalu gagal pas pembayaran katanya layanan gagal coba lagi lain waktu dicoba lagi malah gabisa milih kurirnya layanan pembayaran nya juga yang bisa dipake hanya kanal pembayaran qris dll gabisa tolong diperbaiki aplikasinya
GK ada plastiknya,5,Positif,tidak ada plastiknya
aplikasi susah verifikasinya. yang selfi tdk boleh kosng. foto gk sesuai.. aneh banget. . padahal sdh sangat jelas. dan jaringan lancar,1,Negatif,aplikasi susah verifikasinya yang selfi tidak boleh kosng foto tidak sesuai aneh banget padahal sudah sangat jelas dan jaringan lancar
terbaik,5,Positif,terbaik
"memudahkan pembayaran pajak ketika TDK bisa datang langsung ke Samsat, proses jg mudah, sudah coba pakai Yang kirim STNK jg dan Puji Tuhan diterima dengan baik.",5,Positif,memudahkan pembayaran pajak ketika tidak bisa datang langsung ke samsat proses jg mudah sudah coba pakai yang kirim stnk jg dan puji tuhan diterima dengan baik
"sangat membantu sekali, buat yang sibuk bekerja ini cukup membantu untuk membayar pajak tahunan, mudah""an kedepannya bisa perpanjang plat lewat online jugaa 😁😁",5,Positif,sangat membantu sekali buat yang sibuk bekerja ini cukup membantu untuk membayar pajak tahunan mudahan kedepannya bisa perpanjang plat lewat online jugaa
Mantap lebih mudah,5,Positif,mantap lebih mudah
bagus,5,Positif,bagus
alhamdulilah STNK saya cepat sampai. makin enak dan makin muda kita perpanjang PajaK motor. mks,5,Positif,alhamdulilah stnk saya cepat sampai makin enak dan makin muda kita perpanjang pajak motor mks
DEVELOPERNYA KERJA DARI AWAL DESEMBER SAMPAI SEKARANG GA KELAR² MAU BAYAR PAJAK WILAYAH NTT GA BISA TERUS NGAPAIN AJA,1,Negatif,developernya kerja dari awal desember sampai sekarang ga kelar² mau bayar pajak wilayah ntt ga bisa terus ngapain saja
cepat dan praktis,5,Positif,cepat dan praktis
mantap lebih mudah untuk pemberi pajak pelayanannya,5,Positif,mantap lebih mudah untuk pemberi pajak pelayanannya
"Satu kata ""P A Y A H...!!!",1,Negatif,satu kata p a y a h
"Mantap, cepat dan transparan semoga lebih baik dan pungli semangkin ilang. amin amin",5,Positif,mantap cepat dan transparan semoga lebih baik dan pungli semangkin ilang amin amin
"aplikasi ngga jelas, mau daftar akun aja gagal karena ""foto ktp sama foto wajah kok harus sama persis"". dikira tiap tahun orang ngga berkembang apa. pokemon aja berevolusi kok !!!!",1,Negatif,aplikasi ngga jelas mau daftar akun saja gagal karena foto ktp sama foto wajah kok harus sama persis dikira tiap tahun orang ngga berkembang apa pokemon saja berevolusi kok
"simple, tidak ribet, diterima di rumah...",5,Positif,simple tidak ribet diterima di rumah
sangat membantu untuk yg diluar daerah,5,Positif,sangat membantu untuk yang diluar daerah
mantap,5,Positif,mantap
"baru kali ini pakai aplikasi signal, sangat membantu, tanpa hrus pakai ktp pemilik bisa bayar pajak tahunan & stnk di kirim via pos, terima kasih signal",5,Positif,baru kali ini pakai aplikasi signal sangat membantu tanpa hrus pakai ktp pemilik bisa bayar pajak tahunan stnk di kirim via pos terima kasih signal
"sudah pernah bayar disini cuma semenjak updet, login wajib no telpon gada opsi email padahal nyangkutinnya di email, giliran mau daftarin no telepon katanya email sudah terdaftar, di puter"" begini, tolong perbaiki sistemnya",4,Positif,sudah pernah bayar disini cuma semenjak updet login wajib no telpon gada opsi email padahal nyangkutinnya di email giliran mau daftarin no telepon katanya email sudah terdaftar di puter begini tolong perbaiki sistemnya
saya kasih bintang 5 karna sdh 2 kali sy byr pakai signal lancar...daftar signal trus liat tagihan pajaknya lalu sy byr pakai shopee...ada bonus disc nya di shopee...hehe trima kasih.,5,Positif,saya kasih bintang karena sudah kali saya byr pakai signal lancardaftar signal trus liat tagihan pajaknya lalu saya byr pakai shopeeada bonus disc nya di shopeehehe trima kasih
"proses cepat,",5,Positif,proses cepat
mantap,5,Positif,mantap
proses penanganan lama,2,Negatif,proses penanganan lama
jos bisa membantu yang lagi ga di tempat asal,5,Positif,jos bisa membantu yang lagi ga di tempat asal
mantab...sangat memudahkan,5,Positif,mantabsangat memudahkan
"ketika klik prop Jawa barat dl daftar tidak ada *Kota Tasikmalaya*, yang ada Kab. Tasikmakaya dan Kod. Tasikmalaya. Ketika klik Kod. Tasikmalaya, yang muncul nama2 kecamatan yg ada di kab. tasikmalaya dan ketika klik kab. tasikmalaya, justru nama2 kecamatannya kosong, tidak ada pilihan Rupanya hal ini perlu sda perbaikan. Terima kasih",4,Positif,ketika klik prop jawa barat dl daftar tidak ada kota tasikmalaya yang ada kab tasikmakaya dan kod tasikmalaya ketika klik kod tasikmalaya yang muncul nama kecamatan yang ada di kab tasikmalaya dan ketika klik kab tasikmalaya justru nama kecamatannya kosong tidak ada pilihan rupanya hal ini perlu sda perbaikan terima kasih
"saya sudah bayar pajak dari aplikasi dari tanggal 6 januari, kenapa belum ada sampai sekarang tanggal 11 januari? tolong ini bagaimana sudah 5 hari tidak datang'",1,Negatif,saya sudah bayar pajak dari aplikasi dari tanggal januari kenapa belum ada sampai sekarang tanggal januari tolong ini bagaimana sudah hari tidak datang
terbaik sesuai dengan kebutuhan dan keinginan,5,Positif,terbaik sesuai dengan kebutuhan dan keinginan
Aplikasinya keren banget,5,Positif,aplikasinya keren banget
sangat membantu,5,Positif,sangat membantu
"sangat bagus byar pajak jadi praktis ga telat lagi , masukkan kedepan agar bisa bayar pajak 5 tahunan mohon di rencanakn",5,Positif,sangat bagus byar pajak jadi praktis ga telat lagi masukkan kedepan agar bisa bayar pajak tahunan mohon di rencanakn
awalnya ragu alhamdulilah bisa di percaya siip,5,Positif,awalnya ragu alhamdulilah bisa di percaya siip
"sangat mmbntu, tidk perlu antri dan pergi ke samsat",5,Positif,sangat mmbntu tidk perlu antri dan pergi ke samsat
Ok,5,Positif,ok
"cepat dan amanah, terimakasih Signal porli susah mempermudah untuk bayar pajak,",5,Positif,cepat dan amanah terimakasih signal porli susah mempermudah untuk bayar pajak
aplikasi sangat membantu dalam pembayaran pajak tahunan.. pengiriman sangat cepat cuma 2 hari sudah sampe sesimpel itu gak perlu izin tidak masuk kerja ..good job,5,Positif,aplikasi sangat membantu dalam pembayaran pajak tahunan pengiriman sangat cepat cuma hari sudah sampe sesimpel itu tidak perlu izin tidak masuk kerja good job
"keren,pelayanan online seperti ini memang dibutuhkan. . .tanpa harus pergi ke samsat, stnk sudah sampai dirumah",5,Positif,kerenpelayanan online seperti ini memang dibutuhkan tanpa harus pergi ke samsat stnk sudah sampai dirumah
"memudahkan untuk membayar pajak tahunan, tidak harus antri di loket",5,Positif,memudahkan untuk membayar pajak tahunan tidak harus antri di loket
proses mudah cepat terimakasih,5,Positif,proses mudah cepat terimakasih
"bagus, saya suka aplikasi ini",5,Positif,bagus saya suka aplikasi ini
"Menunggu pengiriman E TBPKP sdh 8 hari yg katanya 7hari kerja,status pengiriman msh pra collecting,pdhal deket ke rumah kantor samsat dan kantor pos,habis ini uninstal,mening ngantri tp beres 1 hari",5,Positif,menunggu pengiriman e tbpkp sudah hari yang katanya hari kerjastatus pengiriman masih pra collectingpdhal deket ke rumah kantor samsat dan kantor poshabis ini uninstalmening ngantri tapi beres hari
"verifikasi gagal melulu, mau tertib bayar pajak gimana? aplikasi apa ini, ujung-ujungnya mending bayar langsung ke samsat.",1,Negatif,verifikasi gagal melulu mau tertib bayar pajak gimana aplikasi apa ini ujungujungnya mending bayar langsung ke samsat
"sangat membantu, dan sangat mudah untuk memperpanjang pajak",5,Positif,sangat membantu dan sangat mudah untuk memperpanjang pajak
"sangat bermanfaat utk aku yg mageran, proses pun cepat tinggal duduk manis dirumah, nunggu diantar pak kurir",5,Positif,sangat bermanfaat untuk aku yang mageran proses pun cepat tinggal duduk manis dirumah nunggu diantar pak kurir
"sudah bagus, perlu perbaikan untuk proses pembayaran agar lebih dalam konsumen melakukan pembayaran",4,Positif,sudah bagus perlu perbaikan untuk proses pembayaran agar lebih dalam konsumen melakukan pembayaran
mempermudah proses pembayaran. 👍👍👍👍,5,Positif,mempermudah proses pembayaran
Cepat & Tepat,5,Positif,cepat tepat
pengalaman yang yang ke 2 pertama ada bingung pas mau pembayaran karena kode selalu salah dan ternyata harus ada layanan pembayaran signal juga. sekarang jadi simple dan praktis tanpa harus ke kantor Samsat maupun biro jasa memperpanjang stnk cukup di rumah saja.terima kasih,5,Positif,pengalaman yang yang ke pertama ada bingung pas mau pembayaran karena kode selalu salah dan ternyata harus ada layanan pembayaran signal juga sekarang jadi simple dan praktis tanpa harus ke kantor samsat maupun biro jasa memperpanjang stnk cukup di rumah sajaterima kasih
"Aplikasi berjalan baik. Sangat mudah digunakan. Saya proses tanggal 4 dari Lampung. Tanggal 11 dokumen sudah saya terima. Ini yang masyarakat butuhkan , mudah , cepat, tidak ribet.",5,Positif,aplikasi berjalan baik sangat mudah digunakan saya proses tanggal dari lampung tanggal dokumen sudah saya terima ini yang masyarakat butuhkan mudah cepat tidak ribet
Bagus tapi ongkirnya mahal banget,4,Positif,bagus tapi ongkirnya mahal banget
"terima kasih sudah membantu, bagi kami yang sedang berada di luar daerah domisili, atau tidak memiliki banyak waktu luang untuk dapat datang ke kantor samsat..",5,Positif,terima kasih sudah membantu bagi kami yang sedang berada di luar daerah domisili atau tidak memiliki banyak waktu luang untuk dapat datang ke kantor samsat
Alhamdulillaah pengurusan pajak online sudah selesai mudah dan cepet.. paket diterima dengan aman terima kasih samsat digital dan pos indonesia,5,Positif,alhamdulillaah pengurusan pajak online sudah selesai mudah dan cepet paket diterima dengan aman terima kasih samsat digital dan pos indonesia
bayar pajak sangat mudah.. dokumen diantar sampai rumah,5,Positif,bayar pajak sangat mudah dokumen diantar sampai rumah
pengiriman dokumen lumayan cepat,5,Positif,pengiriman dokumen lumayan cepat
Aplikasi sangat membantu... cuma saat update terbaru sering gagal... semoga kedepan zemakin lebih baik,5,Positif,aplikasi sangat membantu cuma saat update terbaru sering gagal semoga kedepan zemakin lebih baik
kerennnnnn,5,Positif,kerennnnnn
sangat membantu dlm pembayaran pajak motor gk perlu balik ke kmpung halaman..,5,Positif,sangat membantu dalam pembayaran pajak motor tidak perlu balik ke kmpung halaman
halo...motor saya kena pelanggaran ETLe...saya biasa bayar pajak tahunan via signal..tpi karena tilng etle ini jdi mempersulit saya utk bayar pajak secara online..knpa utk pembyaran etilang yg sdh lewat dri hari maksimal tidak di permudah utk bayar online...padahal intinya ada uang masuk ke negara utk bayar tilang n pajak..jgn hrus pelanggan datang ke gakkum utk proses bayar e tilng..harap kedepannya semua pembyaran bisa di lakukan lebih mudah n efisien,5,Positif,halomotor saya kena pelanggaran etlesaya biasa bayar pajak tahunan via signaltpi karena tilng etle ini jdi mempersulit saya untuk bayar pajak secara onlineknpa untuk pembyaran etilang yang sudah lewat dri hari maksimal tidak di permudah untuk bayar onlinepadahal intinya ada uang masuk ke negara untuk bayar tilang n pajakjgn hrus pelanggan datang ke gakkum untuk proses bayar e tilngharap kedepannya semua pembyaran bisa di lakukan lebih mudah n efisien
"yukk pajak ganti kaleng juga bisa via online, nanti yg gesek dateng ke rumah hahaha",5,Positif,yukk pajak ganti kaleng juga bisa via online nanti yang gesek dateng ke rumah hahaha
sangat membantu 👍,5,Positif,sangat membantu
pengalaman pertama bayar pajak online sangat terbantu sekali ada aplikasi ini goodjobs,5,Positif,pengalaman pertama bayar pajak online sangat terbantu sekali ada aplikasi ini goodjobs
"Simple, proses cepat, tidak perlu ngantri di samsat.",5,Positif,simple proses cepat tidak perlu ngantri di samsat
pelayanan cepat dan akurat,5,Positif,pelayanan cepat dan akurat
mudah dan pratis sekali bayar pajak kendaraan di aplikasi ini...terbantu sekali..trimakasih signal,5,Positif,mudah dan pratis sekali bayar pajak kendaraan di aplikasi initerbantu sekalitrimakasih signal
mantap jaya,5,Positif,mantap jaya
mudah dan cepat. semoga dapat di pertahankan dan lebih baik lagi ke depannya.,5,Positif,mudah dan cepat semoga dapat di pertahankan dan lebih baik lagi ke depannya
"aplikasi sangat membantu wajib pajak, hanya saja membutuhkan waktu 5 hari utk menerima bukti bayar setelah hari pelunasan. Jadi Total proses 6 hari.",4,Positif,aplikasi sangat membantu wajib pajak hanya saja membutuhkan waktu hari untuk menerima bukti bayar setelah hari pelunasan jadi total proses hari
bayar pajak tak perlu antri antri lg. trimakasih,4,Positif,bayar pajak tak perlu antri antri lg trimakasih
aplikasi signal sangat membantu saya memperpanjang stnk,5,Positif,aplikasi signal sangat membantu saya memperpanjang stnk
"Data kendaraan saya tidak ada di update terbaru aplikasi signal. Saya coba masukan kembali/daftarkan kendaraan dengan nopol dan 5 digit terakhir noka motor saya app nya bilang ""kendaraan sudah terdaftar"" dan proses ini tidak bisa dilanjutkan. Apakah bisa diberi solusi? Saya khawatir tidak bisa bayar pajak motor online seperti yg biasa saya lakukan sebelumnya jika tidak ada data kendaraan saya di app signal.",1,Negatif,data kendaraan saya tidak ada di update terbaru aplikasi signal saya coba masukan kembalidaftarkan kendaraan dengan nopol dan digit terakhir noka motor saya app nya bilang kendaraan sudah terdaftar dan proses ini tidak bisa dilanjutkan apakah bisa diberi solusi saya khawatir tidak bisa bayar pajak motor online seperti yang biasa saya lakukan sebelumnya jika tidak ada data kendaraan saya di app signal
"Luar biasa, mungkin kedepan bisa ditambahkan layanan untuk bayar pajak kendaraan yang belum BBN agar mempermudah wajib pajak untuk melaksanakannya.",5,Positif,luar biasa mungkin kedepan bisa ditambahkan layanan untuk bayar pajak kendaraan yang belum bbn agar mempermudah wajib pajak untuk melaksanakannya
aplikasinya susah gak bisa berfungsi kita sdh masukan semua data yg diminta tetap gak bisa bayar dan cek pajak kendaraan,1,Negatif,aplikasinya susah tidak bisa berfungsi kita sudah masukan semua data yang diminta tetap tidak bisa bayar dan cek pajak kendaraan
cepat dan mudah nga perlu antri,5,Positif,cepat dan mudah nga perlu antri
agak lama prosesnya tapi good di kirim ke alamat ku,5,Positif,agak lama prosesnya tapi good di kirim ke alamat ku
"Top markotop, nunggu nya 5 hari STNK nya dtg cuusss dgn selamat tanpa kendala apapun. worth it bgt buat kaum2 yg satset kyak aku nggk sempet harus ke Samsat nya. jd lewat aplikasi aja, btw aku domisili Palembang yaa. udh bisa bayar pajak lewat aplikasi 🤍💯",5,Positif,top markotop nunggu nya hari stnk nya dtg cuusss dengan selamat tanpa kendala apapun worth it banget buat kaum yang satset kyak aku nggk sempet harus ke samsat nya jadi lewat aplikasi saja btw aku domisili palembang yaa sudah bisa bayar pajak lewat aplikasi
mantappp euyy terima kasih signal ☺️,5,Positif,mantappp euyy terima kasih signal
sip cepat...,5,Positif,sip cepat
