content,score,sentiment,cleaned_content
tidak mempercepat malah mempersulit,1,Negatif,tidak mempercepat malah mempersulit
pelayanan nya baik ramah untuk pengerjaan nya sangat cepat sekali,5,Positif,pelayanan nya baik ramah untuk pengerjaan nya sangat cepat sekali
"DARI SEKIAN BANYAK APLIKASI YANG SAYA DOWNLOAD. HANYA APLIKASI APLIKASI PEMERINTAH YANG KALO ADA PEMBAHARUAN ATAU UPDATE, MENGHARUSKAN PEMILIK AKUN UNTUK LOGIN KEMBALI. AKUN APLIKASI BANK SWASTA SAYA SUDAH BERTAHUN TAHUN SAYA GUNAKAN, DAN SUDAH PULUHAN KALI DI UPDATE TAPI TIDAK PERNAH SEKALIPUN MEMINTA PEMILIK AKUN UNTUK LOGIN KEMBALI DARI AWAL DENGAN MEMASUKAN INDENTITAS ATAUPUN PIN DAN SEBAGAINYA. KALO BELUM BISA MENINGKATKAN APLIKASI SAYA SARANKAN AGAR SEKOLAH LAGI DEH, PERCUMAH ANDA SARJANA",1,Negatif,dari sekian banyak aplikasi yang saya download hanya aplikasi aplikasi pemerintah yang kalau ada pembaharuan atau update mengharuskan pemilik akun untuk login kembali akun aplikasi bank swasta saya sudah bertahun tahun saya gunakan dan sudah puluhan kali di update tapi tidak pernah sekalipun meminta pemilik akun untuk login kembali dari awal dengan memasukan indentitas ataupun pin dan sebagainya kalau belum bisa meningkatkan aplikasi saya sarankan agar sekolah lagi deh percumah anda sarjana
"Kirain sudah download aplikasi tidak perlu ke kantornya lagi, ee ternyata harus ke kantornya. Kalau sudah pakai aplikasi begini ya semuanya harus online juga, tidak ada bedanya download aplikasi ini dengan tidak ujung-ujungnya tetap harus ke kantor dukcapil. Orang mau download apk nya supaya tidak perlu ke kantor, ee tetap harus. Gimana ya,,,? Perbaiki dulu",2,Negatif,kirain sudah download aplikasi tidak perlu ke kantornya lagi ee ternyata harus ke kantornya kalau sudah pakai aplikasi begini ya semuanya harus online juga tidak ada bedanya download aplikasi ini dengan tidak ujungujungnya tetap harus ke kantor dukcapil orang mau download aplikasi nya supaya tidak perlu ke kantor ee tetap harus gimana ya perbaiki dulu
"aplikasi ga guna. pengajuan NIK baru ga direspon2, akhirnya urus secara manual jg.",1,Negatif,aplikasi ga guna pengajuan nik baru ga direspon akhirnya urus secara manual jg
"aplikasi gak guna mesin Abal"" rusak kok semua pelayanan mesin rusak",1,Negatif,aplikasi tidak guna mesin abal rusak kok semua pelayanan mesin rusak
disdukcapil balam pelayanan prima,5,Positif,disdukcapil balam pelayanan prima
disdukcapil balam prima,5,Positif,disdukcapil balam prima
Disdukcapil balam prima,5,Positif,disdukcapil balam prima
disdukcapil balam pelayanan prima,5,Positif,disdukcapil balam pelayanan prima
Disdukcapil balam prima,5,Positif,disdukcapil balam prima
disdukcapil balam prima,5,Positif,disdukcapil balam prima
disdukcapil pelayanan prima,5,Positif,disdukcapil pelayanan prima
disdukcapil kota Balam pelayanan prima,5,Positif,disdukcapil kota balam pelayanan prima
disdukcapil balam pelayanan prima,5,Positif,disdukcapil balam pelayanan prima
disdukcapil kota balam pelayanan prima,5,Positif,disdukcapil kota balam pelayanan prima
percuma di buat nih apk kalau semua nya butuh nya KTP fisik apk gak guna,1,Negatif,percuma di buat nih aplikasi kalau semua nya butuh nya ktp fisik aplikasi tidak guna
"ini kenapa saat mau daftar online selalu gak bisa, masak saat pengambilan foto wajah sudah di frame sudah ijo giliran di klik error,saya kira hp saya eh giliran ganti hp pun dan coba keluarga saya daftarin juga sama, tolong penjelasan nya",1,Negatif,ini kenapa saat mau daftar online selalu tidak bisa masak saat pengambilan foto wajah sudah di frame sudah ijo giliran di klik errorsaya kira hp saya eh giliran ganti hp pun dan coba keluarga saya daftarin juga sama tolong penjelasan nya
verifikasi mukanya susah banget ga kena kena udh kekanan ke samping ke kiri kemana ajah tetep ajah gabisa,1,Negatif,verifikasi mukanya susah banget ga kena kena sudah kekanan ke samping ke kiri kemana ajah tetep ajah gabisa
pendaftaran pada tahap foto wajah selalu ga bisa.,1,Negatif,pendaftaran pada tahap foto wajah selalu ga bisa
6 kali coba pakai. bolak balik isi data tp nyangkut pas foto ngebug aplikasi nya,1,Negatif,kali coba pakai bolak balik isi data tapi nyangkut pas foto ngebug aplikasi nya
"Aplikasi sampah, mau verifikasi wajah aja susah amat. Ga heran si kenapa indonesia di bilang negara korup. Buat aplikasi simple gini aja masih banyak buggg, mungkin karena dananya di korupsi penguasa, upps maaf itu fakta🙏.",1,Negatif,aplikasi sampah mau verifikasi wajah saja susah amat ga heran si kenapa indonesia di bilang negara korup buat aplikasi simple gini saja masih banyak buggg mungkin karena dananya di korupsi penguasa upps maaf itu fakta
sangat bagus minus nya tidak bisa di screenshot,2,Negatif,sangat bagus minus nya tidak bisa di screenshot
mang terbaik,5,Positif,mang terbaik
bug foto diperbaiki dong....parah,1,Negatif,bug foto diperbaiki dongparah
"perasaan dulu udah bisa login, kenapa pembaharuan malah sulit diakses ya",1,Negatif,perasaan dulu sudah bisa login kenapa pembaharuan malah sulit diakses ya
APLIKASI GA JELASSSSS,1,Negatif,aplikasi ga jelasssss
saya daftar. slalu gagal trus.. kode pin ya sllu gagal. di masukan,1,Negatif,saya daftar slalu gagal trus kode pin ya sllu gagal di masukan
Aplikasi abal-abal,1,Negatif,aplikasi abalabal
mantap,5,Positif,mantap
Sangat buruk,1,Negatif,sangat buruk
baik,5,Positif,baik
saya ingin berbagi,5,Positif,saya ingin berbagi
kerjawan honor,2,Negatif,kerjawan honor
"aplikasi mengecewakan,bermasalah di saat genting asw",1,Negatif,aplikasi mengecewakanbermasalah di saat genting asw
"lelet bujur bukanya mempermudah malah mempersulit, pengajuan cetak kk dan akte lambat di verifikasi udh 2 hari belum selesai juga verifikasinya, datang ke capil mau urus biar cepat jadi , ehhhh malah gk bisa, karna dah urus lewat IKD diauruh tunggu aj vsdifikasinya sampai selesai , Parah Parah Parah",1,Negatif,lelet bujur bukanya mempermudah malah mempersulit pengajuan cetak kk dan akte lambat di verifikasi sudah hari belum selesai juga verifikasinya datang ke capil mau urus biar cepat jadi ehhhh malah tidak bisa karena dah urus lewat ikd diauruh tunggu aj vsdifikasinya sampai selesai parah parah parah
aplikasi ribet ngapain dibikin aplikasi kalau untuk daftar harus urua secara offline?,1,Negatif,aplikasi ribet ngapain dibikin aplikasi kalau untuk daftar harus urua secara offline
"Hmm, judulnya doang digital, tapi pendaftaran mesti offline.",1,Negatif,hmm judulnya doang digital tapi pendaftaran mesti offline
ingin mengurus akta kematian kepala keluarga/ ayah saya masa harus datang ke dukcapil ya sama aja apa gunanya aplikasi?,1,Negatif,ingin mengurus akta kematian kepala keluarga ayah saya masa harus datang ke dukcapil ya sama saja apa gunanya aplikasi
aplikasinya keren,5,Positif,aplikasinya keren
disdukcapilkota balam aplikasinya keren,5,Positif,disdukcapilkota balam aplikasinya keren
"aplikasi gak bisa dibuka, sedangkan mau cetak fisik EKTP harus verifikasi pake IKD.. lalu di suruh bikin surat kehilangan fungsinya buat apa??",1,Negatif,aplikasi tidak bisa dibuka sedangkan mau cetak fisik ektp harus verifikasi pakai ikd lalu di suruh bikin surat kehilangan fungsinya buat apa
Disdukcapil balam mantap,5,Positif,disdukcapil balam mantap
"aplikasi telmi banget,coba utk beginian jgn maen2x hanya jd Tugas para eslon yg lagi sekolah struktural,ngorbanin kepentingan rakyat banyak",1,Negatif,aplikasi telmi bangetcoba untuk beginian jgn maenx hanya jadi tugas para eslon yang lagi sekolah strukturalngorbanin kepentingan rakyat banyak
knp QR GK dikirim lewat email aja JD kita perlu ke kantor dukcapil lagi lebih hemat waktu ...kalo hrs ke kantor dukcapil lagi ..sama aja kan bedax cuma kita bisa cetak sendiri apakah baiknya begitu kita daftar lewat aplikasinya QR nya kirim aja lewat email,4,Positif,knp qr tidak dikirim lewat email saja jadi kita perlu ke kantor dukcapil lagi lebih hemat waktu kalau hrs ke kantor dukcapil lagi sama saja kan bedax cuma kita bisa cetak sendiri apakah baiknya begitu kita daftar lewat aplikasinya qr nya kirim saja lewat email
disdukcapil kota balam pelayanan bagus,5,Positif,disdukcapil kota balam pelayanan bagus
disduk kota balam oke,5,Positif,disduk kota balam oke
apk anjijg teu bisa daftar naon manfaat na. nu aya mah ngarudet keun we,1,Negatif,aplikasi anjijg teu bisa daftar naon manfaat na nu aya mah ngarudet keun we
Disdukcapil kota balam oke,5,Positif,disdukcapil kota balam oke
disdukcapil kota balam prima,5,Positif,disdukcapil kota balam prima
disdukcapil kota balam Layanan oke,5,Positif,disdukcapil kota balam layanan oke
disdukcapil balam pelayanan prima,5,Positif,disdukcapil balam pelayanan prima
pelayanan disduk kota balam mantap,5,Positif,pelayanan disduk kota balam mantap
"disdukcapil kota balam , pelayanan bagus",5,Positif,disdukcapil kota balam pelayanan bagus
disdukcapil oke pelayanannya,5,Positif,disdukcapil oke pelayanannya
aman gak yaa,2,Negatif,aman tidak yaa
sulit di buka,1,Negatif,sulit di buka
"buruk bgt pokoknya, dan aneh aplikasinya harusnya kalo di upgrade itu mau masuk gk bermasalah",1,Negatif,buruk banget pokoknya dan aneh aplikasinya harusnya kalau di upgrade itu mau masuk tidak bermasalah
susah masuk nya,1,Negatif,susah masuk nya
bagus,5,Positif,bagus
"seperti percuma aplikasi ini. sudah zaman nya online, Ngapain ada aplikasi nya tapi pendaftaran offline. sungguh terlalu",2,Negatif,seperti percuma aplikasi ini sudah zaman nya online ngapain ada aplikasi nya tapi pendaftaran offline sungguh terlalu
tolong perbaiki apk nya masa saya masukin kode salah mulu padahal saya udah bener,1,Negatif,tolong perbaiki aplikasi nya masa saya masukin kode salah mulu padahal saya sudah bener
"pemerintah ga guna,bikin apk aja gak becus,belajar lagi sono jangan so pinter pake bikin apk sampah segala",1,Negatif,pemerintah ga gunabikin aplikasi saja tidak becusbelajar lagi sono jangan so pinter pakai bikin aplikasi sampah segala
"produk negara 🤣😅😅😂 gak ada yang rawat, dana aja gede, ( susah scan muka ) di maintenance dong itu, boro2 mempermudah, ujung2nya ngarahin nembak hahaha",1,Negatif,produk negara tidak ada yang rawat dana saja gede susah scan muka di maintenance dong itu boro mempermudah ujungnya ngarahin nembak hahaha
gak jelas nih aplikasi kagak bs dibuka lg masa log in udah setting pake sidik jari masih aja input no ktp nama dll nya kocak,1,Negatif,tidak jelas nih aplikasi kagak bisa dibuka lg masa log in sudah setting pakai sidik jari masih saja input no ktp nama dll nya kocak
"Gak jelas, pas daftar disuruh scan qr code yang harus didapat dari petugas, masa gak bisa daftar full online, nyusahin aja",1,Negatif,tidak jelas pas daftar disuruh scan qr code yang harus didapat dari petugas masa tidak bisa daftar full online nyusahin saja
"PERCUMA ADA APLIKASI KALO DAFTAR AJA TETEP DIWAJIBKAN TATAP MUKA, TEKNOLOGI MAKIN MAJU TAPI PEMERINTAH GAMAU MAJU",1,Negatif,percuma ada aplikasi kalau daftar saja tetep diwajibkan tatap muka teknologi makin maju tapi pemerintah gamau maju
aplikasi sampah bukan mempermudah tapi mempersuLit,1,Negatif,aplikasi sampah bukan mempermudah tapi mempersulit
"hp kena scam dari laporan aplikasi resmi di aplikasi pemerintah sih, sesuatu banget.. jadi tau kebocoran data aja udah sampe pemerintahnya.. keren guys aplikasinya.. terimakasih loh sebelumnya..",1,Negatif,hp kena scam dari laporan aplikasi resmi di aplikasi pemerintah sih sesuatu banget jadi tau kebocoran data saja sudah sampe pemerintahnya keren guys aplikasinya terimakasih loh sebelumnya
"seperti aplikasi milik pemerintah lain, sampah",1,Negatif,seperti aplikasi milik pemerintah lain sampah
ribet bikin apaan sih. online online ujung2nya suruh ke petugas. udh klo blm siap online mah pake kertas aje. buang2 budget,1,Negatif,ribet bikin apaan sih online online ujungnya suruh ke petugas sudah kalau belum siap online mah pakai kertas aje buang budget
"aplikasi sampah.. sudah terdaftar tapi setiap buka harus daftar lagi, verifikasi lagi berkali-kali.. mana UI jelek banget yakin mau dipake skala nasional???",1,Negatif,aplikasi sampah sudah terdaftar tapi setiap buka harus daftar lagi verifikasi lagi berkalikali mana ui jelek banget yakin mau dipake skala nasional
"pangajuan berkas, tidak ada di repon ,entah apa gunanya aplikasi ini.",1,Negatif,pangajuan berkas tidak ada di repon entah apa gunanya aplikasi ini
"ini gimana verif mukanya gabisa bisaa , aneh amat nih apk pemerintah mempersulit rakyatnya doang",1,Negatif,ini gimana verif mukanya gabisa bisa aneh amat nih aplikasi pemerintah mempersulit rakyatnya doang
aplikasi sampah mempersulit bukan mempermudah,1,Negatif,aplikasi sampah mempersulit bukan mempermudah
gak bisa. gagal mulu mentog di selfie aneh,1,Negatif,tidak bisa gagal mulu mentog di selfie aneh
"aplikasi nya sudah cukup bagus , kemarin saya proses pisah KK di kelurahan terlalu banyak persyaratan sedangkan Melalui aplikasi IKD di permudah dan langsung jadi , mungkin saran untuk pengembangan aplikasi nya lebih di buat ringan dan juga perbanyak fitur fitur lainnya yg berhubungan dan saling terintegrasi, Selebihnya sudah cukup baik",5,Positif,aplikasi nya sudah cukup bagus kemarin saya proses pisah kk di kelurahan terlalu banyak persyaratan sedangkan melalui aplikasi ikd di permudah dan langsung jadi mungkin saran untuk pengembangan aplikasi nya lebih di buat ringan dan juga perbanyak fitur fitur lainnya yang berhubungan dan saling terintegrasi selebihnya sudah cukup baik
bukanya mempermudah malah mempersulit,1,Negatif,bukanya mempermudah malah mempersulit
aplikasi aneh katanya bisa online tapi suruh scan qrcode offline sangat sangat konyol,1,Negatif,aplikasi aneh katanya bisa online tapi suruh scan qrcode offline sangat sangat konyol
"sama aja daftar wajib ke kantor berhadapan dengan petugas, mending gausah ada aplikasi sih, buang2 anggaran",1,Negatif,sama saja daftar wajib ke kantor berhadapan dengan petugas mending gausah ada aplikasi sih buang anggaran
"aplikasi sekelas fasilitas negara kek sampah kek gini, kayak pejabat"". isinya sampah semua. Masa sekelas apk negara ada bugnya. registtasi berkali kali gagal saat selfi wajah. pasti stuck dan gak bisa di apa apain. 3X daftar begitu terus. emang sampah ini aplikasi. menyusahkan rakyat aja",1,Negatif,aplikasi sekelas fasilitas negara kek sampah kek gini kayak pejabat isinya sampah semua masa sekelas aplikasi negara ada bugnya registtasi berkali kali gagal saat selfi wajah pasti stuck dan tidak bisa di apa apain x daftar begitu terus emang sampah ini aplikasi menyusahkan rakyat saja
ribet harus berhadapan dengan petugasnya.,1,Negatif,ribet harus berhadapan dengan petugasnya
tidak sesuai dg yg ada di foto langkah langkahnya..,1,Negatif,tidak sesuai dg yang ada di foto langkah langkahnya
lagian bego bener nama nya online ngapain juga harus datang bertemu petugas bukan di permudah akses serba digital malah dibikin ribet guna nya apa online kalo masih datang juga dasar pea...,1,Negatif,lagian bego bener nama nya online ngapain juga harus datang bertemu petugas bukan di permudah akses serba digital malah dibikin ribet guna nya apa online kalau masih datang juga dasar pea
mau daftar eror Mulu.. ini masih berguna ka tidak?,1,Negatif,mau daftar eror mulu ini masih berguna ka tidak
"udh login sekitar setahun lalu pake verifikasi email jg, trs jarang buka aplikasi ini, trs skrg buka mau login krn udh punya akun, tp suruh tulis identitas lagi sm verifikasi wajah tp error gak bs masuk.. payah bener ini!!!",1,Negatif,sudah login sekitar setahun lalu pakai verifikasi email jg trs jarang buka aplikasi ini trs skrg buka mau login karena sudah punya akun tapi suruh tulis identitas lagi sm verifikasi wajah tapi error tidak bisa masuk payah bener ini
bagus,5,Positif,bagus
aplikasi kacau abal-abal 🤣 era digital tapi masih disuruh kesana kemari,1,Negatif,aplikasi kacau abalabal era digital tapi masih disuruh kesana kemari
digitalisasi yg tujuannya mempermudah proses. tp pendaftaran kudu berhadapan dengan petugas (datang ke kantor). apa gunanya aplikasi ini kalo sama aja kudu datang ke kantor. bodo,1,Negatif,digitalisasi yang tujuannya mempermudah proses tapi pendaftaran kudu berhadapan dengan petugas datang ke kantor apa gunanya aplikasi ini kalau sama saja kudu datang ke kantor bodo
mudah dibaca,5,Positif,mudah dibaca
kenapa identitas pendudukan di tolak,5,Positif,kenapa identitas pendudukan di tolak
aplikasi nggak bisa di buka di Android 15,1,Negatif,aplikasi tidak bisa di buka di android
"Aplikasi gaje cuman akal2an doang buat nyedot anggaran, percuma online kalo ujungnya masih di suruh dateng buat scan barcode",1,Negatif,aplikasi gaje cuman akalan doang buat nyedot anggaran percuma online kalau ujungnya masih di suruh dateng buat scan barcode
Bismillah,5,Positif,bismillah
lemot banget,1,Negatif,lemot banget
waktu proses wajahnya eror,1,Negatif,waktu proses wajahnya eror
"Proses layanan di aplikasi sangat lambat, dan memakan waktu yang sangat lama",1,Negatif,proses layanan di aplikasi sangat lambat dan memakan waktu yang sangat lama
"ribet daftar online malah harus scan qr code nya tatap muka sama petugas nya,inimah bukan online tapi ofline",1,Negatif,ribet daftar online malah harus scan qr code nya tatap muka sama petugas nyainimah bukan online tapi ofline
kurang begitu paten harus terus d perbaharui,5,Positif,kurang begitu paten harus terus d perbaharui
tutor mempersulit diri install apk dari pemerintah 🤣 udah terdaftar udah bisa di pakai kenapa tiba² suruh daftar lg,1,Negatif,tutor mempersulit diri install aplikasi dari pemerintah sudah terdaftar sudah bisa di pakai kenapa tiba² suruh daftar lg
selalu daftar lagi,1,Negatif,selalu daftar lagi
"blok g0blok, masih harus pake QR dari petugas ngapain bikin aplikasi, gak guna",1,Negatif,blok gblok masih harus pakai qr dari petugas ngapain bikin aplikasi tidak guna
"Aplikasi paling Gak jelas, kenapa sih aplikasi pemerintah kagak ada yang bener, cuma update doang mesti repot lagi login data lama. udah regis dari 2023 malah susah login lagi",1,Negatif,aplikasi paling tidak jelas kenapa sih aplikasi pemerintah kagak ada yang bener cuma update doang mesti repot lagi login data lama sudah regis dari malah susah login lagi
masak udh pengajuan lansung ke dukcapil udh 10 hari blom d respon,1,Negatif,masak sudah pengajuan lansung ke dukcapil sudah hari blom d respon
setiap daftar pas ambil photo blank... coba trus sama saja bikin repot aja .. aplikasi gak jelas nyusahin saja 😇,1,Negatif,setiap daftar pas ambil photo blank coba trus sama saja bikin repot saja aplikasi tidak jelas nyusahin saja
"sudah daftar, ketika mau masuk lagi suruh daftar lagi. kejadian ini berkali kali. Nggak guna juga kalau mau bertamu ke gedung swasta atau bandara, tetap yg diminta KTP fisik. Ini nyusahin bgt. Cuma jadi ajang bancakan proyek saja.",1,Negatif,sudah daftar ketika mau masuk lagi suruh daftar lagi kejadian ini berkali kali tidak guna juga kalau mau bertamu ke gedung swasta atau bandara tetap yang diminta ktp fisik ini nyusahin banget cuma jadi ajang bancakan proyek saja
bagus karena kesibukan.dengan aplikasi ini mempermudah jarak dan waktu,5,Positif,bagus karena kesibukandengan aplikasi ini mempermudah jarak dan waktu
aplikasi bermasalah terusss ......,1,Negatif,aplikasi bermasalah terusss
kenapa layar foto nya gelap sekali? padahal pake kamera bawaan HP normal,1,Negatif,kenapa layar foto nya gelap sekali padahal pakai kamera bawaan hp normal
"Untuk perubahan nama dan lain lainnya tolong di permudah,",1,Negatif,untuk perubahan nama dan lain lainnya tolong di permudah
d minta kode Qr kan d ktp g ad kode qr,1,Negatif,d minta kode qr kan d ktp g ad kode qr
aplikasi bodoh gak bisa diakses dan habiskan anggaran negara aja,1,Negatif,aplikasi bodoh tidak bisa diakses dan habiskan anggaran negara saja
katanya ikd buat membantu pas GK bawa KTP tapi kenapa pas 3 Minggu gak dibuka harus ulang buat daftar mana pake nik lagi padahal mau digunakan pas gak bawa KTP ini sih tambah nyusahin ya bukan mempermudah,1,Negatif,katanya ikd buat membantu pas tidak bawa ktp tapi kenapa pas minggu tidak dibuka harus ulang buat daftar mana pakai nik lagi padahal mau digunakan pas tidak bawa ktp ini sih tambah nyusahin ya bukan mempermudah
ngajuin cetak ulang lama.. udah gitu ditolak dengan alasan yg gaje...🏴‍☠️🏴‍☠️🏴‍☠️,1,Negatif,ngajuin cetak ulang lama sudah gitu ditolak dengan alasan yang gaje
aplikasi sampah buatan pemerintah. tidak berguna Dan tidak bermanfaat. toh klo Ada keperluan KTP tetap d foto copy.,1,Negatif,aplikasi sampah buatan pemerintah tidak berguna dan tidak bermanfaat toh kalau ada keperluan ktp tetap d foto copy
aplikasi sampah lu di gajih untuk mempermudah bukan mempersulit,1,Negatif,aplikasi sampah kamu di gajih untuk mempermudah bukan mempersulit
Bagus ka,5,Positif,bagus ka
pntes sih pda bloon negara ini buat identitas online aja gk becus apa lgi buat negara ini maju bloon²,1,Negatif,pntes sih pda bloon negara ini buat identitas online saja tidak becus apa lgi buat negara ini maju bloon²
demi kenyamanan di kecamatan ada nya ktp elektrik lebih mudah,5,Positif,demi kenyamanan di kecamatan ada nya ktp elektrik lebih mudah
kereeeen,5,Positif,kereeeen
belum becus buat aplikasi SDH dipakai,1,Negatif,belum becus buat aplikasi sudah dipakai
lemot.,1,Negatif,lemot
aplikasi paling tidak jelas,2,Negatif,aplikasi paling tidak jelas
udah mencoba daftar tapi aplikasi error jadi ngak bisa buat daftar,1,Negatif,sudah mencoba daftar tapi aplikasi error jadi ngak bisa buat daftar
apk apaan daftar aja susah gk bisa di foto. pemerintah apa gk bisa bikin apk yg bener. itukan isi nya org2 pintar disana. dana negara banyak. niat dikit lah. uang pajak kita dipake apaan. masa bikin apk aja gk becus,1,Negatif,aplikasi apaan daftar saja susah tidak bisa di foto pemerintah apa tidak bisa bikin aplikasi yang bener itukan isi nya org pintar disana dana negara banyak niat dikit lah uang pajak kita dipake apaan masa bikin aplikasi saja tidak becus
#sangat membantu#√48,5,Positif,sangat membantu
"kecewa, knp di HP oppo F5 aplikasi ini tidak bisa di download?",1,Negatif,kecewa knp di hp oppo f aplikasi ini tidak bisa di download
aplikasi ini Sangat membantu saya,5,Positif,aplikasi ini sangat membantu saya
aplikasi sampah gak bisa buat ngambil fotonya ! duit aplikasinya buat di pake korupsi ya jir,1,Negatif,aplikasi sampah tidak bisa buat ngambil fotonya duit aplikasinya buat di pakai korupsi ya jir
ok,5,Positif,ok
Ribet,1,Negatif,ribet
"aplikasi apaan kagak jelas amat, tolong di perbaiki lagi, aplikasi kok ribetnya kebangetan, kalau harus datang ke petugas buat apa ada aplikasi, bikin aplikasi online kok bodohnya kebangetan, ohhhh gua tau karna kalau bisa di alses online para petugas gak dapat duit, gak bisa pungli ya 😂😂",1,Negatif,aplikasi apaan kagak jelas amat tolong di perbaiki lagi aplikasi kok ribetnya kebangetan kalau harus datang ke petugas buat apa ada aplikasi bikin aplikasi online kok bodohnya kebangetan ohhhh gua tau karena kalau bisa di alses online para petugas tidak dapat duit tidak bisa pungli ya
apl pemerintah busuk semua lupa pin kg bisa foto kg bisa persulit semua,1,Negatif,apl pemerintah busuk semua lupa pin kg bisa foto kg bisa persulit semua
"Harap hati2 ternyata isinya penipu, ktp gw yg gw cari malah ga ada, ga lengkap katanya, pdhal sudah ada aneh,",1,Negatif,harap hati ternyata isinya penipu ktp saya yang saya cari malah ga ada ga lengkap katanya pdhal sudah ada aneh
saya datang langsung ke kelurahan dilayani dengan baik pengurusan Identitas Kependudukan Digital ga ribet ga repot langsung jadi saat itu aj ga hrs ngantri panjang dan ga nunggu lama. Terima kasih yang bertugas di hari sabtu minggu ke 4 di kelurahan.,5,Positif,saya datang langsung ke kelurahan dilayani dengan baik pengurusan identitas kependudukan digital ga ribet ga repot langsung jadi saat itu aj ga hrs ngantri panjang dan ga nunggu lama terima kasih yang bertugas di hari sabtu minggu ke di kelurahan
bermanfaat cuman gak bisa screenshot jadi gak guna,1,Negatif,bermanfaat cuman tidak bisa screenshot jadi tidak guna
"Pendaftaran online tapi harus ketemu petugas, aneh banget",1,Negatif,pendaftaran online tapi harus ketemu petugas aneh banget
"percuma online, buat scan barcode saja harus ke kantor, knp gak kirim lewat email atau wa",1,Negatif,percuma online buat scan barcode saja harus ke kantor knp tidak kirim lewat email atau wa
kenapa harus scan QR code dalam keadaan offline? buat apa gunanya pendaftaran online?,1,Negatif,kenapa harus scan qr code dalam keadaan offline buat apa gunanya pendaftaran online
duit bikin apk dimasukin perut doang,1,Negatif,duit bikin aplikasi dimasukin perut doang
pas buka kamera selalu eror,1,Negatif,pas buka kamera selalu eror
aplikasi jelek,1,Negatif,aplikasi jelek
DARMO,5,Positif,darmo
"ada nya aplikasi yang harus mempermudah rakyat, malah jadi nya mempersulit rakyatt. pengajuan kk barcorde seharusnya langsung di kirim lewat email, tapi malah gak di kirim² , saja aja bohong bikin apk kayak gini",1,Negatif,ada nya aplikasi yang harus mempermudah rakyat malah jadi nya mempersulit rakyatt pengajuan kk barcorde seharusnya langsung di kirim lewat email tapi malah tidak di kirim² saja saja bohong bikin aplikasi kayak gini
UDAH PUNYA AKUN MAU MASUK DISURUH VERIFIKASI WAJAH PAS MUKA UDAH NGEPAS FRAME JD WARNA HIJAU DI PENCET MALAH ERROR GAK KE CAPTURE²... APK KOCAK NIH SAMPAHHHHHH!,1,Negatif,sudah punya akun mau masuk disuruh verifikasi wajah pas muka sudah ngepas frame jadi warna hijau di pencet malah error tidak ke capture² aplikasi kocak nih sampahhhhhh
Alhamdulillah mantap bermanfaat sekali,5,Positif,alhamdulillah mantap bermanfaat sekali
"aplikasi seolah dibuat memudhakan masyatakat tapi anggaran pengelolaannya ga jelas hasil nya ya gini, mending orang swasta aja yg kelola pemerintah otak maling semua ga bisa maju otak korup pelayanan cacat",1,Negatif,aplikasi seolah dibuat memudhakan masyatakat tapi anggaran pengelolaannya ga jelas hasil nya ya gini mending orang swasta saja yang kelola pemerintah otak maling semua ga bisa maju otak korup pelayanan cacat
"tidak memuaskan, malah mempersulit .gini klau orang tua kolot buat aplikasi, klau dikira tidak mumpuni, tolong serahkan kepada yg berpengalaman seperti anak muda dibidang IT buat aplikasi",1,Negatif,tidak memuaskan malah mempersulit gini klau orang tua kolot buat aplikasi klau dikira tidak mumpuni tolong serahkan kepada yang berpengalaman seperti anak muda dibidang it buat aplikasi
Aplikasinya tidak bisa supot kesemua hp,1,Negatif,aplikasinya tidak bisa supot kesemua hp
jelek banget,1,Negatif,jelek banget
"MENDINGAN TUTUP SAJA NIH APLIKASI ‼️ PENGAJUAN CETAK KK VIA APK INI TGL 26/09/2025, SAMPAI SKRG BELUM JUGA DISAHKAN ""PENGAJUAN TTE, VERIFIKASI TTE, TERSERTIFIKASI""‼️ LAMBAT KERJA KALIAN‼️ CUMA MAKANIN UANG RAKYAT SAJA KALIAN ‼️",1,Negatif,mendingan tutup saja nih aplikasi pengajuan cetak kk via aplikasi ini tgl sampai skrg belum juga disahkan pengajuan tte verifikasi tte tersertifikasi lambat kerja kalian cuma makanin uang rakyat saja kalian
Aplikasi katanya Online Ujung Ujungnya Harus datang ke Kantor Dukcapil ini sama aja Offline Pemerintah Gak Niat Yang Baik.,1,Negatif,aplikasi katanya online ujung ujungnya harus datang ke kantor dukcapil ini sama saja offline pemerintah tidak niat yang baik
untuk apa buat aplikasi kalo tetap harus datang ke petugas buat scan barcode.,1,Negatif,untuk apa buat aplikasi kalau tetap harus datang ke petugas buat scan barcode
"layanan nya kayak gatel cok orang nya judes"" smua mentang"" orang dinas sok sok an",1,Negatif,layanan nya kayak gatel cok orang nya judes smua mentang orang dinas sok sok an
Setiap keluar aplikasi harus selalu registrasi ulang. Tolol banget buat aplikasi.,1,Negatif,setiap keluar aplikasi harus selalu registrasi ulang tolol banget buat aplikasi
"buruk banget, minta akses full ke semua data kita.",1,Negatif,buruk banget minta akses full ke semua data kita
mempersulit gak sih setiap kali mau buka gak bisa.. harus ke ke kantor minta scan barcode.. udah jaman digital tapi apa² tetep kudu ka kantor anehhh,2,Negatif,mempersulit tidak sih setiap kali mau buka tidak bisa harus ke ke kantor minta scan barcode sudah jaman digital tapi apa² tetep kudu ka kantor anehhh
